Budget_ID,Date_ID,Product_ID,Business_Unit_ID,Region_ID,Department_ID,Budget_Category,Budget_Amount,Forecast_Amount,Scenario,Budget_Version
BUD004608,20251201,P013,BU004,REG004,DEP003,Cash Outflow,1463316.64,1610648.87,Base,Revised
BUD004609,20250101,P001,BU001,REG001,DEP001,Revenue,7667543.88,8827631.9,Upside,Revised
BUD004610,20250101,P001,BU001,REG001,DEP006,COGS,3847403.08,3776499.93,Upside,Revised
BUD004611,20250101,P001,BU001,REG001,DEP002,OPEX,2515495.91,2663091.74,Upside,Revised
BUD004612,20250101,P001,BU001,REG001,DEP003,EBITDA,1697773.1,2033275.79,Upside,Revised
BUD004613,20250101,P001,BU001,REG001,DEP003,Cash Inflow,7023242.85,8419756.5,Upside,Revised
BUD004614,20250101,P001,BU001,REG001,DEP003,Cash Outflow,6159553.59,6689845.29,Upside,Revised
BUD004615,20250101,P001,BU001,REG001,DEP001,Revenue,7558143.36,7094993.3,Downside,Revised
BUD004616,20250101,P001,BU001,REG001,DEP006,COGS,3731536.22,3885384.67,Downside,Revised
BUD004617,20250101,P001,BU001,REG001,DEP002,OPEX,2489549.73,2878512.89,Downside,Revised
BUD004618,20250101,P001,BU001,REG001,DEP003,EBITDA,1679864.95,1211328.77,Downside,Revised
BUD004619,20250101,P001,BU001,REG001,DEP003,Cash Inflow,7681808.88,6600280.31,Downside,Revised
BUD004620,20250101,P001,BU001,REG001,DEP003,Cash Outflow,6146568.06,6787443.61,Downside,Revised
BUD004621,20250101,P005,BU002,REG001,DEP001,Revenue,9399993.68,11164679.93,Upside,Revised
BUD004622,20250101,P005,BU002,REG001,DEP006,COGS,4733544.3,4807268.02,Upside,Revised
BUD004623,20250101,P005,BU002,REG001,DEP005,OPEX,3337792.67,3444641.55,Upside,Revised
BUD004624,20250101,P005,BU002,REG001,DEP003,EBITDA,1795926.4,2130575.95,Upside,Revised
BUD004625,20250101,P005,BU002,REG001,DEP003,Cash Inflow,9199651.81,10169727.79,Upside,Revised
BUD004626,20250101,P005,BU002,REG001,DEP003,Cash Outflow,7505982.08,8385287.69,Upside,Revised
BUD004627,20250101,P005,BU002,REG001,DEP001,Revenue,9197281.52,9147198.61,Downside,Revised
BUD004628,20250101,P005,BU002,REG001,DEP006,COGS,4383113.02,4697283.9,Downside,Revised
BUD004629,20250101,P005,BU002,REG001,DEP005,OPEX,3288911.62,4022020.07,Downside,Revised
BUD004630,20250101,P005,BU002,REG001,DEP003,EBITDA,1830772.62,1302648.43,Downside,Revised
BUD004631,20250101,P005,BU002,REG001,DEP003,Cash Inflow,9164665.6,8253017.97,Downside,Revised
BUD004632,20250101,P005,BU002,REG001,DEP003,Cash Outflow,7420326.39,8536235.82,Downside,Revised
BUD004633,20250101,P009,BU003,REG001,DEP001,Revenue,10100991.57,11047737.86,Upside,Revised
BUD004634,20250101,P009,BU003,REG001,DEP006,COGS,4538091.66,4475114.02,Upside,Revised
BUD004635,20250101,P009,BU003,REG001,DEP005,OPEX,3190926.48,3433287.36,Upside,Revised
BUD004636,20250101,P009,BU003,REG001,DEP003,EBITDA,2729936.36,3076814.68,Upside,Revised
BUD004637,20250101,P009,BU003,REG001,DEP003,Cash Inflow,9395292.15,11016780.52,Upside,Revised
BUD004638,20250101,P009,BU003,REG001,DEP003,Cash Outflow,7057363.22,7959793.88,Upside,Revised
BUD004639,20250101,P009,BU003,REG001,DEP001,Revenue,9874050.65,9359882.95,Downside,Revised
BUD004640,20250101,P009,BU003,REG001,DEP006,COGS,4518364.42,4559923.38,Downside,Revised
BUD004641,20250101,P009,BU003,REG001,DEP005,OPEX,3272109.53,3864647.71,Downside,Revised
BUD004642,20250101,P009,BU003,REG001,DEP003,EBITDA,2719046.98,1899554.43,Downside,Revised
BUD004643,20250101,P009,BU003,REG001,DEP003,Cash Inflow,10028168.81,9037935.24,Downside,Revised
BUD004644,20250101,P009,BU003,REG001,DEP003,Cash Outflow,7227697.92,8149410.58,Downside,Revised
BUD004645,20250101,P013,BU004,REG001,DEP001,Revenue,5841858.51,7174728.76,Upside,Revised
BUD004646,20250101,P013,BU004,REG001,DEP006,COGS,2796292.69,2829224.34,Upside,Revised
BUD004647,20250101,P013,BU004,REG001,DEP005,OPEX,2182900.06,2294799.34,Upside,Revised
BUD004648,20250101,P013,BU004,REG001,DEP003,EBITDA,1564754.1,1923781.48,Upside,Revised
BUD004649,20250101,P013,BU004,REG001,DEP003,Cash Inflow,5594722.28,6900847.19,Upside,Revised
BUD004650,20250101,P013,BU004,REG001,DEP003,Cash Outflow,4643839.83,5015927.38,Upside,Revised
BUD004651,20250101,P013,BU004,REG001,DEP001,Revenue,5841858.51,6079198.46,Downside,Revised
BUD004652,20250101,P013,BU004,REG001,DEP006,COGS,2722795.81,2784502.14,Downside,Revised
BUD004653,20250101,P013,BU004,REG001,DEP005,OPEX,2161469.45,2535994.2,Downside,Revised
BUD004654,20250101,P013,BU004,REG001,DEP003,EBITDA,1561434.1,1200264.52,Downside,Revised
BUD004655,20250101,P013,BU004,REG001,DEP003,Cash Inflow,5589755.92,5386269.73,Downside,Revised
BUD004656,20250101,P013,BU004,REG001,DEP003,Cash Outflow,4664673.81,5336621.02,Downside,Revised
BUD004657,20250201,P001,BU001,REG001,DEP001,Revenue,7529440.95,8511181.79,Upside,Revised
BUD004658,20250201,P001,BU001,REG001,DEP006,COGS,3401030.6,3886460.89,Upside,Revised
BUD004659,20250201,P001,BU001,REG001,DEP002,OPEX,2399203.42,2495460.17,Upside,Revised
BUD004660,20250201,P001,BU001,REG001,DEP003,EBITDA,1647840.04,2010873.57,Upside,Revised
BUD004661,20250201,P001,BU001,REG001,DEP003,Cash Inflow,7230374.39,7874889.44,Upside,Revised
BUD004662,20250201,P001,BU001,REG001,DEP003,Cash Outflow,5708644.39,6433661.34,Upside,Revised
BUD004663,20250201,P001,BU001,REG001,DEP001,Revenue,7474808.04,7174868.98,Downside,Revised
BUD004664,20250201,P001,BU001,REG001,DEP006,COGS,3774364.52,3745330.51,Downside,Revised
BUD004665,20250201,P001,BU001,REG001,DEP002,OPEX,2406354.29,2747106.96,Downside,Revised
BUD004666,20250201,P001,BU001,REG001,DEP003,EBITDA,1664982.0,1162250.34,Downside,Revised
BUD004667,20250201,P001,BU001,REG001,DEP003,Cash Inflow,6869719.6,6527715.25,Downside,Revised
BUD004668,20250201,P001,BU001,REG001,DEP003,Cash Outflow,6048793.44,6432864.31,Downside,Revised
BUD004669,20250201,P005,BU002,REG001,DEP001,Revenue,9861728.69,11047188.79,Upside,Revised
BUD004670,20250201,P005,BU002,REG001,DEP006,COGS,4707519.56,4935289.09,Upside,Revised
BUD004671,20250201,P005,BU002,REG001,DEP005,OPEX,3595148.12,3843549.7,Upside,Revised
BUD004672,20250201,P005,BU002,REG001,DEP003,EBITDA,1819147.13,2185139.68,Upside,Revised
BUD004673,20250201,P005,BU002,REG001,DEP003,Cash Inflow,9395184.34,11112905.41,Upside,Revised
BUD004674,20250201,P005,BU002,REG001,DEP003,Cash Outflow,8356936.22,8939664.47,Upside,Revised
BUD004675,20250201,P005,BU002,REG001,DEP001,Revenue,9571308.65,9665095.06,Downside,Revised
BUD004676,20250201,P005,BU002,REG001,DEP006,COGS,4491400.28,5047153.57,Downside,Revised
BUD004677,20250201,P005,BU002,REG001,DEP005,OPEX,3587545.95,4145241.72,Downside,Revised
BUD004678,20250201,P005,BU002,REG001,DEP003,EBITDA,1873011.4,1360614.63,Downside,Revised
BUD004679,20250201,P005,BU002,REG001,DEP003,Cash Inflow,9210256.5,8896167.74,Downside,Revised
BUD004680,20250201,P005,BU002,REG001,DEP003,Cash Outflow,8326083.53,9192321.43,Downside,Revised
BUD004681,20250201,P009,BU003,REG001,DEP001,Revenue,7057406.53,8232423.66,Upside,Revised
BUD004682,20250201,P009,BU003,REG001,DEP006,COGS,3034309.28,3161293.25,Upside,Revised
BUD004683,20250201,P009,BU003,REG001,DEP005,OPEX,2291063.55,2338250.45,Upside,Revised
BUD004684,20250201,P009,BU003,REG001,DEP003,EBITDA,2025185.68,2319718.32,Upside,Revised
BUD004685,20250201,P009,BU003,REG001,DEP003,Cash Inflow,6807196.29,7683210.72,Upside,Revised
BUD004686,20250201,P009,BU003,REG001,DEP003,Cash Outflow,5340897.74,5791014.81,Upside,Revised
BUD004687,20250201,P009,BU003,REG001,DEP001,Revenue,7034109.72,6823302.46,Downside,Revised
BUD004688,20250201,P009,BU003,REG001,DEP006,COGS,3202132.41,3220513.31,Downside,Revised
BUD004689,20250201,P009,BU003,REG001,DEP005,OPEX,2238598.53,2694862.46,Downside,Revised
BUD004690,20250201,P009,BU003,REG001,DEP003,EBITDA,2011626.12,1452145.51,Downside,Revised
BUD004691,20250201,P009,BU003,REG001,DEP003,Cash Inflow,6724204.41,6375853.39,Downside,Revised
BUD004692,20250201,P009,BU003,REG001,DEP003,Cash Outflow,5081412.79,5810282.56,Downside,Revised
BUD004693,20250201,P013,BU004,REG001,DEP001,Revenue,5562545.32,6949715.78,Upside,Revised
BUD004694,20250201,P013,BU004,REG001,DEP006,COGS,2705278.66,2765305.66,Upside,Revised
BUD004695,20250201,P013,BU004,REG001,DEP005,OPEX,2101517.31,2212999.4,Upside,Revised
BUD004696,20250201,P013,BU004,REG001,DEP003,EBITDA,1413252.29,1789423.61,Upside,Revised
BUD004697,20250201,P013,BU004,REG001,DEP003,Cash Inflow,5346562.51,6751694.75,Upside,Revised
BUD004698,20250201,P013,BU004,REG001,DEP003,Cash Outflow,4435369.67,4922942.92,Upside,Revised
BUD004699,20250201,P013,BU004,REG001,DEP001,Revenue,5562545.32,5927056.0,Downside,Revised
BUD004700,20250201,P013,BU004,REG001,DEP006,COGS,2454482.48,2741301.8,Downside,Revised
BUD004701,20250201,P013,BU004,REG001,DEP005,OPEX,2061016.85,2548446.96,Downside,Revised
BUD004702,20250201,P013,BU004,REG001,DEP003,EBITDA,1401676.55,1102007.71,Downside,Revised
BUD004703,20250201,P013,BU004,REG001,DEP003,Cash Inflow,5268202.09,5399607.64,Downside,Revised
BUD004704,20250201,P013,BU004,REG001,DEP003,Cash Outflow,4538098.11,5238562.37,Downside,Revised
BUD004705,20250301,P001,BU001,REG001,DEP001,Revenue,7969630.32,8991561.12,Upside,Revised
BUD004706,20250301,P001,BU001,REG001,DEP006,COGS,4097782.57,4020062.89,Upside,Revised
BUD004707,20250301,P001,BU001,REG001,DEP002,OPEX,2633228.83,2685966.9,Upside,Revised
BUD004708,20250301,P001,BU001,REG001,DEP003,EBITDA,1784868.95,2029416.28,Upside,Revised
BUD004709,20250301,P001,BU001,REG001,DEP003,Cash Inflow,7837030.91,8736787.87,Upside,Revised
BUD004710,20250301,P001,BU001,REG001,DEP003,Cash Outflow,6240912.89,6558084.05,Upside,Revised
BUD004711,20250301,P001,BU001,REG001,DEP001,Revenue,7874703.13,7584000.13,Downside,Revised
BUD004712,20250301,P001,BU001,REG001,DEP006,COGS,3642705.63,3834189.51,Downside,Revised
BUD004713,20250301,P001,BU001,REG001,DEP002,OPEX,2566304.72,2906887.81,Downside,Revised
BUD004714,20250301,P001,BU001,REG001,DEP003,EBITDA,1749670.14,1240442.91,Downside,Revised
BUD004715,20250301,P001,BU001,REG001,DEP003,Cash Inflow,7679568.68,7018986.58,Downside,Revised
BUD004716,20250301,P001,BU001,REG001,DEP003,Cash Outflow,6164111.66,6814137.89,Downside,Revised
BUD004717,20250301,P005,BU002,REG001,DEP001,Revenue,9011228.74,10231615.13,Upside,Revised
BUD004718,20250301,P005,BU002,REG001,DEP006,COGS,4704565.35,4682386.69,Upside,Revised
BUD004719,20250301,P005,BU002,REG001,DEP005,OPEX,3257651.79,3290546.64,Upside,Revised
BUD004720,20250301,P005,BU002,REG001,DEP003,EBITDA,1724522.21,2006785.97,Upside,Revised
BUD004721,20250301,P005,BU002,REG001,DEP003,Cash Inflow,8539844.3,9929133.89,Upside,Revised
BUD004722,20250301,P005,BU002,REG001,DEP003,Cash Outflow,7459573.5,8031635.68,Upside,Revised
BUD004723,20250301,P005,BU002,REG001,DEP001,Revenue,9035010.21,8780990.74,Downside,Revised
BUD004724,20250301,P005,BU002,REG001,DEP006,COGS,4412512.07,4549207.83,Downside,Revised
BUD004725,20250301,P005,BU002,REG001,DEP005,OPEX,3255433.29,3714747.84,Downside,Revised
BUD004726,20250301,P005,BU002,REG001,DEP003,EBITDA,1725460.41,1239433.93,Downside,Revised
BUD004727,20250301,P005,BU002,REG001,DEP003,Cash Inflow,8332258.1,7775563.53,Downside,Revised
BUD004728,20250301,P005,BU002,REG001,DEP003,Cash Outflow,7488624.84,8395441.91,Downside,Revised
BUD004729,20250301,P009,BU003,REG001,DEP001,Revenue,11336567.87,13477460.48,Upside,Revised
BUD004730,20250301,P009,BU003,REG001,DEP006,COGS,4922084.62,5130843.16,Upside,Revised
BUD004731,20250301,P009,BU003,REG001,DEP005,OPEX,3642970.78,3905544.97,Upside,Revised
BUD004732,20250301,P009,BU003,REG001,DEP003,EBITDA,3160256.6,3662661.18,Upside,Revised
BUD004733,20250301,P009,BU003,REG001,DEP003,Cash Inflow,11183964.45,12332018.91,Upside,Revised
BUD004734,20250301,P009,BU003,REG001,DEP003,Cash Outflow,8269121.41,9088965.78,Upside,Revised
BUD004735,20250301,P009,BU003,REG001,DEP001,Revenue,11534999.09,10933861.52,Downside,Revised
BUD004736,20250301,P009,BU003,REG001,DEP006,COGS,5077039.95,5316654.23,Downside,Revised
BUD004737,20250301,P009,BU003,REG001,DEP005,OPEX,3800091.05,4282155.37,Downside,Revised
BUD004738,20250301,P009,BU003,REG001,DEP003,EBITDA,3219358.28,2263107.96,Downside,Revised
BUD004739,20250301,P009,BU003,REG001,DEP003,Cash Inflow,11144643.85,9930255.91,Downside,Revised
BUD004740,20250301,P009,BU003,REG001,DEP003,Cash Outflow,8694445.1,9868751.44,Downside,Revised
BUD004741,20250301,P013,BU004,REG001,DEP001,Revenue,6328255.93,7888425.74,Upside,Revised
BUD004742,20250301,P013,BU004,REG001,DEP006,COGS,2770330.4,3111111.67,Upside,Revised
BUD004743,20250301,P013,BU004,REG001,DEP005,OPEX,2435194.26,2575656.96,Upside,Revised
BUD004744,20250301,P013,BU004,REG001,DEP003,EBITDA,1642295.22,2100536.07,Upside,Revised
BUD004745,20250301,P013,BU004,REG001,DEP003,Cash Inflow,6263743.87,7711646.25,Upside,Revised
BUD004746,20250301,P013,BU004,REG001,DEP003,Cash Outflow,5183257.55,5607634.02,Upside,Revised
BUD004747,20250301,P013,BU004,REG001,DEP001,Revenue,6328255.93,6717915.11,Downside,Revised
BUD004748,20250301,P013,BU004,REG001,DEP006,COGS,2874998.33,3091621.37,Downside,Revised
BUD004749,20250301,P013,BU004,REG001,DEP005,OPEX,2427618.97,2785704.88,Downside,Revised
BUD004750,20250301,P013,BU004,REG001,DEP003,EBITDA,1666348.47,1276428.82,Downside,Revised
BUD004751,20250301,P013,BU004,REG001,DEP003,Cash Inflow,6284346.4,5992480.71,Downside,Revised
BUD004752,20250301,P013,BU004,REG001,DEP003,Cash Outflow,5288769.43,5838412.41,Downside,Revised
BUD004753,20250401,P001,BU001,REG001,DEP001,Revenue,9920024.75,11433918.05,Upside,Revised
BUD004754,20250401,P001,BU001,REG001,DEP006,COGS,4578798.78,5003936.54,Upside,Revised
BUD004755,20250401,P001,BU001,REG001,DEP002,OPEX,3397963.9,3354784.3,Upside,Revised
BUD004756,20250401,P001,BU001,REG001,DEP003,EBITDA,2084778.53,2472951.77,Upside,Revised
BUD004757,20250401,P001,BU001,REG001,DEP003,Cash Inflow,8979083.29,10605266.11,Upside,Revised
BUD004758,20250401,P001,BU001,REG001,DEP003,Cash Outflow,7616001.86,8271271.65,Upside,Revised
BUD004759,20250401,P001,BU001,REG001,DEP001,Revenue,9766436.71,9573271.1,Downside,Revised
BUD004760,20250401,P001,BU001,REG001,DEP006,COGS,4931974.93,5004929.59,Downside,Revised
BUD004761,20250401,P001,BU001,REG001,DEP002,OPEX,3394283.22,3880873.1,Downside,Revised
BUD004762,20250401,P001,BU001,REG001,DEP003,EBITDA,2096451.19,1489645.68,Downside,Revised
BUD004763,20250401,P001,BU001,REG001,DEP003,Cash Inflow,9122069.52,8426300.09,Downside,Revised
BUD004764,20250401,P001,BU001,REG001,DEP003,Cash Outflow,7947910.91,8650824.01,Downside,Revised
BUD004765,20250401,P005,BU002,REG001,DEP001,Revenue,9541342.93,11538893.49,Upside,Revised
BUD004766,20250401,P005,BU002,REG001,DEP006,COGS,4512376.92,5103626.23,Upside,Revised
BUD004767,20250401,P005,BU002,REG001,DEP005,OPEX,3528333.26,3807577.22,Upside,Revised
BUD004768,20250401,P005,BU002,REG001,DEP003,EBITDA,1830380.61,2111112.91,Upside,Revised
BUD004769,20250401,P005,BU002,REG001,DEP003,Cash Inflow,9089453.67,11163885.03,Upside,Revised
BUD004770,20250401,P005,BU002,REG001,DEP003,Cash Outflow,8139390.53,8698330.37,Upside,Revised
BUD004771,20250401,P005,BU002,REG001,DEP001,Revenue,9795954.06,9277959.23,Downside,Revised
BUD004772,20250401,P005,BU002,REG001,DEP006,COGS,4719778.56,4979242.53,Downside,Revised
BUD004773,20250401,P005,BU002,REG001,DEP005,OPEX,3560258.74,4166029.25,Downside,Revised
BUD004774,20250401,P005,BU002,REG001,DEP003,EBITDA,1827118.34,1287917.5,Downside,Revised
BUD004775,20250401,P005,BU002,REG001,DEP003,Cash Inflow,9725492.19,8470437.81,Downside,Revised
BUD004776,20250401,P005,BU002,REG001,DEP003,Cash Outflow,8112162.56,9376810.72,Downside,Revised
BUD004777,20250401,P009,BU003,REG001,DEP001,Revenue,9545362.15,10854553.98,Upside,Revised
BUD004778,20250401,P009,BU003,REG001,DEP006,COGS,4101925.37,4434249.66,Upside,Revised
BUD004779,20250401,P009,BU003,REG001,DEP005,OPEX,3193959.74,3329094.42,Upside,Revised
BUD004780,20250401,P009,BU003,REG001,DEP003,EBITDA,2527233.21,2946328.27,Upside,Revised
BUD004781,20250401,P009,BU003,REG001,DEP003,Cash Inflow,9825038.26,10605444.6,Upside,Revised
BUD004782,20250401,P009,BU003,REG001,DEP003,Cash Outflow,7118012.55,7666175.46,Upside,Revised
BUD004783,20250401,P009,BU003,REG001,DEP001,Revenue,9616281.84,9360248.0,Downside,Revised
BUD004784,20250401,P009,BU003,REG001,DEP006,COGS,4416323.33,4435140.87,Downside,Revised
BUD004785,20250401,P009,BU003,REG001,DEP005,OPEX,3291517.45,3889335.77,Downside,Revised
BUD004786,20250401,P009,BU003,REG001,DEP003,EBITDA,2564352.35,1815149.35,Downside,Revised
BUD004787,20250401,P009,BU003,REG001,DEP003,Cash Inflow,9283114.72,8394215.3,Downside,Revised
BUD004788,20250401,P009,BU003,REG001,DEP003,Cash Outflow,7101907.54,8301501.47,Downside,Revised
BUD004789,20250401,P013,BU004,REG001,DEP001,Revenue,8620834.1,10488784.84,Upside,Revised
BUD004790,20250401,P013,BU004,REG001,DEP006,COGS,3889065.47,4280909.7,Upside,Revised
BUD004791,20250401,P013,BU004,REG001,DEP005,OPEX,2990441.36,3092041.53,Upside,Revised
BUD004792,20250401,P013,BU004,REG001,DEP003,EBITDA,2498063.39,3254022.5,Upside,Revised
BUD004793,20250401,P013,BU004,REG001,DEP003,Cash Inflow,8530217.22,10551299.0,Upside,Revised
BUD004794,20250401,P013,BU004,REG001,DEP003,Cash Outflow,6815087.65,7493375.99,Upside,Revised
BUD004795,20250401,P013,BU004,REG001,DEP001,Revenue,8620834.1,8757735.38,Downside,Revised
BUD004796,20250401,P013,BU004,REG001,DEP006,COGS,3778101.71,4205674.68,Downside,Revised
BUD004797,20250401,P013,BU004,REG001,DEP005,OPEX,2868492.43,3332968.87,Downside,Revised
BUD004798,20250401,P013,BU004,REG001,DEP003,EBITDA,2562808.31,1987001.09,Downside,Revised
BUD004799,20250401,P013,BU004,REG001,DEP003,Cash Inflow,8434033.18,8343553.72,Downside,Revised
BUD004800,20250401,P013,BU004,REG001,DEP003,Cash Outflow,6987515.64,7606760.07,Downside,Revised
BUD004801,20250501,P001,BU001,REG001,DEP001,Revenue,7652627.87,8706882.07,Upside,Revised
BUD004802,20250501,P001,BU001,REG001,DEP006,COGS,3514133.7,3927666.78,Upside,Revised
BUD004803,20250501,P001,BU001,REG001,DEP002,OPEX,2624984.72,2721673.2,Upside,Revised
BUD004804,20250501,P001,BU001,REG001,DEP003,EBITDA,1633128.64,1975797.28,Upside,Revised
BUD004805,20250501,P001,BU001,REG001,DEP003,Cash Inflow,7100440.74,8695411.74,Upside,Revised
BUD004806,20250501,P001,BU001,REG001,DEP003,Cash Outflow,6474638.14,6760988.03,Upside,Revised
BUD004807,20250501,P001,BU001,REG001,DEP001,Revenue,7925290.15,7332431.65,Downside,Revised
BUD004808,20250501,P001,BU001,REG001,DEP006,COGS,3649872.02,3950552.65,Downside,Revised
BUD004809,20250501,P001,BU001,REG001,DEP002,OPEX,2743614.74,3184350.94,Downside,Revised
BUD004810,20250501,P001,BU001,REG001,DEP003,EBITDA,1658458.74,1165346.15,Downside,Revised
BUD004811,20250501,P001,BU001,REG001,DEP003,Cash Inflow,7073128.58,6785476.74,Downside,Revised
BUD004812,20250501,P001,BU001,REG001,DEP003,Cash Outflow,6309610.89,7072655.81,Downside,Revised
BUD004813,20250501,P005,BU002,REG001,DEP001,Revenue,10685016.33,12544403.26,Upside,Revised
BUD004814,20250501,P005,BU002,REG001,DEP006,COGS,5530568.65,5402738.42,Upside,Revised
BUD004815,20250501,P005,BU002,REG001,DEP005,OPEX,3913422.35,4114530.94,Upside,Revised
BUD004816,20250501,P005,BU002,REG001,DEP003,EBITDA,2288868.95,2664323.97,Upside,Revised
BUD004817,20250501,P005,BU002,REG001,DEP003,Cash Inflow,10453333.6,12481777.75,Upside,Revised
BUD004818,20250501,P005,BU002,REG001,DEP003,Cash Outflow,8728188.27,9517468.46,Upside,Revised
BUD004819,20250501,P005,BU002,REG001,DEP001,Revenue,10718808.45,10626675.81,Downside,Revised
BUD004820,20250501,P005,BU002,REG001,DEP006,COGS,5051419.03,5454012.07,Downside,Revised
BUD004821,20250501,P005,BU002,REG001,DEP005,OPEX,3810748.53,4469917.22,Downside,Revised
BUD004822,20250501,P005,BU002,REG001,DEP003,EBITDA,2228718.26,1591274.46,Downside,Revised
BUD004823,20250501,P005,BU002,REG001,DEP003,Cash Inflow,10182520.43,9449505.6,Downside,Revised
BUD004824,20250501,P005,BU002,REG001,DEP003,Cash Outflow,9165531.06,10201186.37,Downside,Revised
BUD004825,20250501,P009,BU003,REG001,DEP001,Revenue,9588458.36,11458049.17,Upside,Revised
BUD004826,20250501,P009,BU003,REG001,DEP006,COGS,4475362.21,4446847.32,Upside,Revised
BUD004827,20250501,P009,BU003,REG001,DEP005,OPEX,3316830.12,3446116.91,Upside,Revised
BUD004828,20250501,P009,BU003,REG001,DEP003,EBITDA,2666254.23,3051978.73,Upside,Revised
BUD004829,20250501,P009,BU003,REG001,DEP003,Cash Inflow,9794699.94,10881822.79,Upside,Revised
BUD004830,20250501,P009,BU003,REG001,DEP003,Cash Outflow,7341904.8,7887903.77,Upside,Revised
BUD004831,20250501,P009,BU003,REG001,DEP001,Revenue,9767545.74,9593168.26,Downside,Revised
BUD004832,20250501,P009,BU003,REG001,DEP006,COGS,4018723.44,4322640.96,Downside,Revised
BUD004833,20250501,P009,BU003,REG001,DEP005,OPEX,3251617.41,3917680.19,Downside,Revised
BUD004834,20250501,P009,BU003,REG001,DEP003,EBITDA,2636694.4,1896640.52,Downside,Revised
BUD004835,20250501,P009,BU003,REG001,DEP003,Cash Inflow,9095491.95,8823097.49,Downside,Revised
BUD004836,20250501,P009,BU003,REG001,DEP003,Cash Outflow,7495618.78,8319525.3,Downside,Revised
BUD004837,20250501,P013,BU004,REG001,DEP001,Revenue,7594848.38,9655290.25,Upside,Revised
BUD004838,20250501,P013,BU004,REG001,DEP006,COGS,3632437.07,3885909.87,Upside,Revised
BUD004839,20250501,P013,BU004,REG001,DEP005,OPEX,2848058.44,3060715.16,Upside,Revised
BUD004840,20250501,P013,BU004,REG001,DEP003,EBITDA,1853648.15,2320923.08,Upside,Revised
BUD004841,20250501,P013,BU004,REG001,DEP003,Cash Inflow,7540317.37,9116680.17,Upside,Revised
BUD004842,20250501,P013,BU004,REG001,DEP003,Cash Outflow,6107207.28,6804072.28,Upside,Revised
BUD004843,20250501,P013,BU004,REG001,DEP001,Revenue,7594848.38,7776792.34,Downside,Revised
